5.072937418162468504e+01
5.050336257008996199e+01
5.097949698350725356e+01
5.090089316146583087e+01
5.075100221835047165e+01
5.092591872183035662e+01
5.080637676955497284e+01
5.109454767987303114e+01
5.120059203758439992e+01
5.042633067559062710e+01
5.258588589585394857e+01
5.242302498217260620e+01
5.278619455285206641e+01
5.303548634003024631e+01
5.282737955708264366e+01
5.279748079467950106e+01
5.269796473909363499e+01
5.289199059857389074e+01
5.262692144495164825e+01
5.265807696760091261e+01
