3.010266169943309933e+01
3.451988437907223783e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.967016470940647110e+01
3.818784739799780681e+01
3.194214649959467778e+01
3.428991305678025725e+01
3.496114254837526403e+01
3.074857631468261587e+01
2.830845225796523579e+01
4.454713607894043292e+01
3.060677395068954354e+01
0.000000000000000000e+00
2.901242191407269999e+01
3.746400079326791399e+01
4.599724325389062329e+01
3.002581097956767664e+01
3.317929533984849400e+01
