3.737201802672775841e+01
3.358119751235319939e+01
3.478114586622207582e+01
3.204680832245453814e+01
3.276958812767922780e+01
3.484376165863962171e+01
4.149208171649105736e+01
3.618675893212100192e+01
3.702915083194075407e+01
3.271615473798793516e+01
3.461846265775569265e+01
3.708385623718172752e+01
3.364533120244641395e+01
3.571075623952825140e+01
0.000000000000000000e+00
3.578858601741558942e+01
3.543411713900880500e+01
4.197147610511201066e+01
3.199887327368728052e+01
3.887037260158811591e+01
