8.490864980307414323e-01
7.362715336719052317e-01
8.795898312583773082e-01
9.443932377412526114e-01
9.362814963512887667e-01
8.700005049460916018e-01
8.669722498958055690e-01
9.917555273561132756e-01
8.553291872519466210e-01
9.203276020921630218e-01
8.997765261651503588e-01
9.184694249207510097e-01
9.233931268055622921e-01
7.756916007743784869e-01
8.791974432048347277e-01
9.014277373057987264e-01
9.319476629663420164e-01
7.675789216326931452e-01
8.335179179337933730e-01
8.568277821151140117e-01
